(Num) Column 1 ,(Num) Column 2,(Num) Column 3,(Num) Column 4,(Num) Column 5,(Num) Column 6,(Num) Column 7,(Num) Column 8,(Num) Column 9,(Num) Column 10,(Num) Column 11,(Num) Column 12,(Num) Column 13,(Num) Column 14,(Num) Column 15,(Num) Column 16,(Num) Column 17,(Num) Column 18,(Num) Column 19,(Num) Column 20,(Num) Column 21,(Num) Column 22,(Num) Column 23,(Num) Column 24,(Num) Column 25,(Num) Column 26,(Num) Column 27,(Num) Column 28,(Num) Column 29,(Num) Column 30,(Num) Column 31,(Num) Column 32,(Num) Column 33,(Num) Column 34,(Num) Column 35,(Num) Column 36,(Num) Column 37,(Num) Column 38,(Num) Column 39,(Num) Column 40,(Num) Column 41,(Num) Column 42,(Num) Column 43,(Num) Column 44,(Num) Column 45,(Num) Column 46,(Num) Column 47,(Num) Column 48,(Num) Column 49,(Num) Column 50,(Num) Column 51,(Num) Column 52,(Num) Column 53,(Num) Column 54,(Num) Column 55,(Num) Column 56,(Num) Column 57,(Num) Column 58,(Num) Column 59,(Num) Column 60,(Num) Column 61,(Num) Column 62,(Num) Column 63,(Num) Column 64,(Num) Column 65,(Num) Column 66,(Num) Column 67,(Num) Column 68,(Num) Column 69,(Num) Column 70,(Num) Column 71,(Num) Column 72,(Num) Column 73,(Num) Column 74,(Num) Column 75,(Num) Column 76,(Num) Column 77,(Num) Column 78,(Num) Column 79,(Num) Column 80,(Num) Column 81,(Num) Column 82,(Num) Column 83,(Num) Column 84,(Num) Column 85,(Num) Column 86,(Num) Column 87,(Num) Column 88,(Num) Column 89,(Num) Column 90,(Num) Column 91,(Num) Column 92,(Num) Column 93,(Num) Column 94,(Num) Column 95,(Num) Column 96,(Num) Column 97,(Num) Column 98,(Num) Column 99,(Num) Column 100,(Num) Column 101,(Num) Column 102,(Num) Column 103,(Nom) Column 104,(Nom) Column 105,(Nom) Column 106,(Nom) Column 107,(Nom) Column 108,(Nom) Column 109,(Nom) Column 110,(Nom) Column 111,(Nom) Column 112,(Nom) Column 113,(Nom) Column 114,(Nom) Column 115,(Nom) Column 116,Target (Column 117)
0.431884642,-1.631269356,0.148744591,-0.270992188,0.490893109,-0.031899984,0.159833036,-0.175358569,0.122592337,0.334008329,-0.597651125,0.006477825,0.035159808,-0.112762,-0.809394308,-0.32431962,0.158198753,-0.403314028,-0.408845853,-0.147371286,-0.431880923,-0.024932696,-0.466028381,-0.029884846,-0.440905238,1.107283915,0.613588801,0.020751398,-0.129875777,0.013568336,0.213365115,0.933831479,-1.4026252,-0.235289556,-0.15979373,0.635694606,-0.003121031,1.478082714,-0.812003625,2.251112628,-0.174443627,-0.513319423,0.032846256,0.061094643,-0.1697129,-0.016244603,-0.13563317,0.069624884,0.033214354,-1.569035394,0.146498264,-0.418995023,-0.292477775,0.448647392,-0.42919085,-0.914929131,0.887487859,0.453102066,-0.077415893,-0.464311794,2.477191727,-0.500687783,-0.104887385,1.470417608,-0.533522758,0.04195432,-0.005734338,-0.611385484,0.018077619,0.356290126,-0.325231899,0.859739757,-0.024344225,-0.819489143,0.576049474,-0.162823491,-0.350862748,0.602285955,-0.017513813,-0.070862185,-0.383729781,-0.702463348,0.589610911,-0.63663462,0.07198072,-2.285804636,-0.400850491,-0.068266273,-1.074942332,-0.368843369,-0.299983876,0.785117214,2.086940636,0.095533379,0.013841424,0.233462695,0.247945326,0.636113914,-1.388140962,-0.233021898,-0.007247019,-0.838314342,-0.532148008,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0
-0.961718687,-0.139917908,0.394691143,1.059049063,0.625374677,0.028516328,-0.306853562,0.296259379,1.144721684,-0.71721621,0.550816084,-0.487826103,4.56972615,0.046321,1.171966321,1.756842368,-0.408015786,-0.36933079,-0.049873053,-0.840666546,0.571982652,-0.033851695,-0.210297489,-0.603262375,-0.142688592,0.321055992,-0.694771221,0.012209303,-0.069853755,-0.42648697,-0.318767136,-0.826774902,-0.868660449,-0.672982611,0.031665251,-0.280090294,-0.013208238,-1.077145133,-0.851948529,-0.678388854,-0.313324942,0.127609337,-0.66011459,-0.072790654,-0.095814543,-0.457088212,-0.209547446,0.747266203,0.115102045,2.694128889,0.967662216,0.106209199,-0.117921931,-0.419567737,-0.291458154,-0.739385861,1.602317825,0.666478305,-0.090925655,0.789727814,-0.216493811,0.276412704,-0.223402407,-0.496635163,-0.197020108,-0.142983495,-0.067578498,0.506326392,-0.079058389,-0.13437656,-0.150739287,0.02242919,-0.008875659,0.495924902,0.356923567,-0.201615101,-0.148558923,-0.048825058,0.524736153,-0.687858869,-0.142150063,0.392751228,0.915994963,-0.427063083,0.005080298,0.14040302,-0.900735485,-0.137768403,0.071944257,-0.433516638,-0.510164032,0.110658902,-0.276342799,-0.347484936,-0.00880394,-0.209928728,0.302834169,0.311420423,3.276269531,-0.060544269,-0.001008234,0.141731784,1.748848171,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1.713144922,-1.403581989,-0.558972141,-0.637042302,-0.020757769,-0.004800083,0.364241885,0.038274717,0.256121959,-0.321165574,-0.344192281,-0.004039608,0.464980921,-0.087182853,1.076411159,-0.298919047,0.286898077,-0.376093723,-0.452823343,0.227244652,-1.002248583,0.022957973,1.382933783,0.602272245,0.273591405,0.129121434,0.573819822,-0.001879753,-0.02745124,-0.211000231,-0.315517688,-1.067622924,3.36595893,0.724551864,0.699266279,-0.393426819,0.048397385,-0.394612322,0.495975816,-0.352308755,-0.168209387,0.672723238,0.237655194,0.254838108,0.26982054,-0.735009242,0.090097889,-1.303953547,-0.030284097,-0.663224909,0.020902298,0.581323904,0.040653254,-0.169439486,1.009041325,-0.143712503,-0.694795855,0.09431245,-0.062938168,-3.38489216,-0.489439581,0.426646178,0.109591799,-0.09190071,0.126753083,-0.058291041,-0.529246244,-1.120083809,-0.020971982,-0.054071928,0.201473803,-0.404199922,0.01038021,0.924392252,-0.222756949,-0.194406759,-0.277857828,-0.056927589,0.337028987,-0.649156747,0.5821752,-0.136561237,-0.666982707,0.322551942,-0.147840453,-2.755533194,-0.552451643,0.075715696,1.584383747,1.008740149,0.624547902,-0.177861901,0.310116228,-0.242688213,0.036170247,0.890671873,-0.487366506,-0.707054626,7.426299172,0.536727654,-0.02656764,0.79195429,-0.10961831,0,0,1,1,0,0,0,0,0,NaN,1,1,0,0
0.139212,-0.876992173,-0.367114815,-0.383939048,-0.368547114,-0.005687384,0.155324128,0.071616727,0.359927363,-0.166713696,-0.194954218,0.065292901,0.444920711,0.104494754,0.315954104,0.535737028,0.287979323,0.266893635,-0.096952694,0.059552718,-0.006158688,0.022706417,0.80287793,0.284478176,0.004594911,0.189834905,0.501718323,0.061435965,0.05861223,-0.061680295,0.113507889,-0.287011924,-0.249746215,0.688690217,0.427226338,-0.692043505,-0.001059523,1.256788893,-0.090792194,0.571690442,6.302117904,-0.848539554,-0.384107859,0.520717147,-0.055706949,0.86259098,0.118806056,0.696792913,-0.013953191,-1.287653324,-1.006195947,-0.076405049,0.214244873,0.600815928,0.31170762,0.815174394,-0.993836558,-0.077683388,0.382991232,-1.029465905,-0.258631969,-0.50068121,-0.327020901,-0.529895822,0.177811084,1.028933291,-0.188828645,-0.735894517,-0.051615914,0.032919058,0.185872488,-1.490308086,0.013049008,0.307808747,-0.12244388,0.026786798,0.406003923,-0.865032259,-0.962615712,-0.008153104,-0.186583071,0.301329914,-0.810501102,-0.659046571,-0.034633306,0.160752927,-0.183671907,0.099157647,-0.243369161,0.690876008,-0.005924433,0.781967557,1.160372256,0.901798315,0.01300445,0.356365436,-0.072593194,-0.341107498,1.028159251,-0.815254507,-0.002797958,-0.276232084,0.449709264,0,0,0,1,1,0,0,0,0,0,NaN,NaN,0,0
0.281902639,-0.01216117,-0.553453259,-0.740861786,-0.082632152,0.006945747,0.774912659,-0.120919336,-0.088605878,0.566950257,0.11530373,-0.378004441,-0.167943536,0.124062223,0.046574543,0.627397252,0.419278028,0.205044012,-0.300670615,0.105876231,1.905757942,0.23974743,0.700683823,0.207081334,0.797211465,0.419969929,0.80737177,0.062755123,0.079183806,0.04325924,0.102319968,-0.196886639,0.694597823,0.368836422,0.9622373,-0.361457586,0.045206199,0.665515146,0.724903982,0.212516802,-0.435168395,0.401801564,0.502444725,0.147248709,-0.081712941,-0.025606256,-0.125330415,0.958521697,-0.090194353,-2.100500149,-0.133181146,-0.250805563,-0.546185835,0.021201002,0.104250245,0.17178324,-0.840410921,-0.421709691,-0.024744483,-1.36018585,0.045557096,-0.161823811,0.126584882,-0.214415723,0.016869297,-0.06049151,-0.110846524,-1.023910012,0.117070884,-0.006949228,-0.380017197,0.183635631,0.011939928,0.120079794,-0.551233523,-0.184350006,-0.848928923,-0.669375517,-0.690903509,-0.591934422,0.002288819,-0.254210959,-1.309692173,0.294754572,-0.195353109,-1.570690821,-0.337592106,0.043171011,0.424582104,0.772632113,0.237608983,0.176096013,1.094030386,0.275394491,0.005341779,-0.015394939,0.321561499,-0.078446938,5.399775506,0.35631541,-0.023923495,0.775828292,0.047359496,0,NaN,1,1,1,1,0,0,0,0,1,1,0,0
-0.219544946,-1.410636557,-1.138664661,0.557908483,-0.723330707,-0.010388788,-0.273510089,0.025673419,0.023283933,0.76761409,-0.122869012,0.49375632,-1.402222349,-0.153060204,-2.261791651,0.893034487,-0.326106835,0.098935274,-0.244873893,0.141964437,0.616003809,0.017335162,0.883823562,-0.082449568,0.539360887,-0.226684849,-0.034613973,0.010801575,-0.024273056,-0.404871916,0.330303723,0.594304286,0.295086935,0.173356844,0.519385358,-0.261774191,-0.064549877,0.091295761,-0.176522414,0.160874146,-0.042871787,0.355391604,-0.100328325,-0.114062824,-0.054489811,-1.360301414,-0.08611498,-0.684503088,0.022132685,1.498411683,1.261134188,0.008430601,-0.267649918,-0.169268169,-1.555145676,-0.304171098,0.345253497,0.304216831,0.145186392,0.18601837,0.088707141,0.420670673,0.192679651,1.618851703,-1.324662042,0.246702342,-0.556078875,-0.521329655,0.033266467,0.333621014,0.355107767,1.017398812,-0.015726245,-1.164422371,-0.014724256,0.020703382,0.077800841,-0.254078494,0.276821283,0.273734818,-0.986492544,-0.42671062,-0.021164911,-1.07339943,-0.066125991,0.88356387,-0.437927005,-0.050177407,0.45625652,-0.024290926,0.143606738,0.420839518,0.930952645,-1.01688419,-0.023928709,-0.310005779,0.980309592,1.554339426,-4.405247012,0.156893164,-0.001849852,-0.324350622,-0.126112553,0,NaN,1,1,0,0,0,0,0,0,1,1,0,0
-0.060771529,-0.746630976,0.797320418,-0.783589785,0.001949534,-0.006917607,0.012888789,-0.036881902,-0.81909226,0.566229418,-0.531805791,1.008399752,-0.852804538,-0.30478761,0.208943391,-1.640126098,-0.403302209,-0.68842215,-0.230685131,-0.476809093,-0.575253021,0.105805667,1.185976609,0.724090453,1.196966533,1.054186578,0.926207562,0.032219243,0.067989679,-0.058217189,-0.103619838,-0.584603726,-0.014614204,0.768160375,0.917739372,0.056655991,0.024375933,0.157677108,0.453512914,-1.572371152,0.421646789,0.280382052,0.081361804,-0.374081823,0.2065898,0.531735972,0.262720956,-1.016650613,0.057107532,1.986136067,0.559539518,0.113156933,-0.087976174,1.459248277,-0.71125534,-1.17829425,0.710432682,0.254440998,-0.37616968,-2.69243554,-0.772286038,-0.50973818,-0.598634629,-0.742540555,1.786322528,0.405756411,-0.114204802,0.049371249,-0.193593065,0.044522015,0.199695152,-1.329927454,-0.009302819,-0.646332244,0.200520957,0.099439133,0.303267566,-0.195042485,0.351810683,2.025173312,0.541962394,0.01957965,-0.105390585,-0.79000166,-0.050667817,-0.779440104,-0.333372832,-0.011339609,-0.511409501,-0.984142073,-0.407031211,-0.414014298,-0.02413407,-0.109489499,0.010117277,0.157444481,0.29160518,0.729663964,-2.005266912,-0.351928588,-0.011018928,-0.399980399,1.046527052,1,1,1,0,NaN,1,0,0,0,NaN,1,1,NaN,0
-0.063527675,2.42638358,0.174657661,1.295771381,0.016650588,0.023778961,0.091176427,0.150839105,0.118920196,-0.190163361,0.879990654,-0.476726017,1.310744567,-0.055355287,-0.172459088,1.295044112,0.179225378,0.495022983,0.096906589,-0.658459139,-0.055664694,-0.059850347,-0.025684084,-0.542395475,-0.023415097,-0.519743744,-0.218782422,-0.001991558,0.030721712,0.13121472,-0.097183464,-0.28477698,0.174533259,0.372074359,0.771798702,-0.0144855,0.022185089,-0.382539269,0.184985451,-0.169722148,0.464589828,-0.552357532,-0.369623844,-0.395175121,0.277589232,0.936762432,0.133258703,-1.14502311,-0.005031337,-3.000875027,-0.791776925,-0.57477198,-0.23469304,0.663372065,-0.532896202,-0.541669478,0.092220591,0.226799064,-0.226348658,1.658444518,0.606366914,-0.037971916,0.704435988,-0.06121606,0.059737449,0.041206304,-0.533181765,-2.113853553,0.001212107,0.11287903,0.059509042,-0.873880137,-0.021457204,-1.023160139,-0.700685158,-0.190408431,-0.036538616,0.071878184,0.412479696,-0.027220716,-0.043753969,1.0607315,-0.136839108,0.476061778,-0.033970208,-0.960870057,-0.775243245,-0.047223218,-0.293273703,0.920645638,1.936897893,0.282922269,-0.222761413,1.234964198,-0.01228961,0.00805745,-0.295405081,0.550068132,-4.802099047,-0.633509563,-0.014145605,-0.206671305,-0.556950119,0,0,0,NaN,0,NaN,0,0,0,1,1,1,0,1
-0.629225488,0.702962628,0.520204603,0.533760629,0.206362421,-0.01283624,-0.311700832,-0.346894239,-0.039904569,-0.982587728,-0.465630258,-2.556364376,-0.396324256,-0.302077537,-0.289016424,-0.623337407,-0.278495708,-0.260298508,0.004859193,-0.168139936,1.443868761,0.013704982,-0.506530093,0.076272313,0.12652351,-0.632866555,0.167337181,-0.052229512,0.005507249,0.222402936,-0.434036095,-0.113747152,-1.105336049,-0.005281649,-0.790674309,0.786987506,-0.014639694,-0.469431115,0.147853326,0.345751792,-1.637995616,-0.849903066,0.125490259,0.027175365,-0.023773899,-0.781358246,-0.324550856,0.35900367,0.05899843,2.569613283,0.676224817,0.145574741,0.087406347,-0.065016086,-0.100778111,-0.411025678,-0.552621643,-0.234218261,0.071771225,1.487764921,1.526798832,-0.102862614,0.287829358,-0.419551853,-0.468407027,-0.146278638,-0.000616092,0.191952296,-0.08772445,0.056468102,-0.238198489,-0.745519005,0.019322128,-0.127176969,0.493403106,0.4490099,1.73817456,0.801198616,1.496029522,0.058698804,0.217708507,-0.157750417,0.006917611,-1.011085803,-0.040032062,-1.150760902,0.273394363,-0.035255088,-1.065454107,0.467854758,0.018981335,-0.133960332,-0.815254059,0.153763744,0.005495377,-0.268991796,-0.114918621,0.062821518,25.12563621,-0.445529577,-0.004229856,0.126113804,-0.329074379,1,1,NaN,0,NaN,0,0,0,0,NaN,1,1,0,0
-0.250574855,0.061737809,0.136790382,0.56996513,0.31429766,0.044394841,0.439912277,0.620864754,0.106852084,0.376723017,-0.897821239,0.849496365,0.088180012,0.75893059,-1.022895114,0.788199872,0.601678102,-0.231176352,0.375892662,-0.569741283,0.228134673,-0.126246578,-0.886846648,-1.26322347,-1.385585799,-0.901661959,-1.312517503,-0.193523185,-0.088985301,-1.402131354,-0.598991571,-1.226877011,-0.148765497,0.782001853,0.081019965,0.242240663,-0.070790927,0.623987247,-0.006745654,0.269520243,-0.193773387,-0.785027899,-0.187002092,0.458231251,-0.305551023,-0.301432319,-0.115356788,-0.007564281,0.058187605,0.026895716,-0.451518203,-0.48814463,-0.526012694,-0.3467836,-0.925041494,-0.921434437,0.322947292,0.131371735,0.107885672,-0.481829445,0.775890932,0.238040366,0.057527643,0.811183388,0.547101681,0.92959641,-0.323602792,0.426155983,0.052870053,0.406979377,0.262918911,0.13448385,-0.017103453,-0.252760445,0.712889614,-0.19710527,0.313153524,1.01829622,1.131562847,0.490962666,0.172803019,-0.206514977,0.200485165,-0.253875053,-0.019984548,0.025925543,0.316232577,-0.07325799,0.204787683,-0.09180323,-0.487014531,0.198178956,0.595812543,0.078014414,0.011268574,-0.271990143,0.317586133,-0.149384701,-5.059231631,-0.051332025,-0.008740543,-0.277633618,1.22319652,NaN,0,1,1,1,1,0,0,0,0,1,1,NaN,0
0.573579644,-0.731917957,-0.202850578,0.004694678,-0.420072888,0.00311534,-0.447159398,0.372622401,0.423703942,-0.185370366,0.041056006,-0.050285527,-0.522882531,0.19046984,0.044540671,0.940694855,0.006892551,0.108362987,-0.232264167,0.12484958,0.198842397,-0.042748894,-0.269662659,0.160521324,-0.59318826,-0.037871288,-0.604911035,-0.070342503,-0.080076412,-0.710356644,-0.286960651,-0.575097594,-0.606377165,-0.282776954,-0.256061984,0.1009959,-0.046972459,0.593708792,-0.428677199,-0.155494512,-0.122663968,-0.332643778,-0.165535549,0.735157596,-0.070207969,0.00470301,-0.060542489,-0.664637488,0.023714972,0.352073718,0.245425323,0.137490129,0.070381521,0.404638674,0.036818234,-0.713631115,0.828559171,0.868592453,-0.327760424,-0.546854657,0.519240517,0.2614821,-0.284988939,0.474317572,-1.275058215,0.418309087,-0.507063338,-0.182057257,-0.024309393,0.238856251,-0.246962978,0.506556313,-0.023449397,2.26702332,-0.22770363,0.072332424,-0.102937353,-0.098680343,0.173030297,-0.212855029,-0.52403283,-0.117829504,-0.152995181,-1.269561877,-0.019898908,-0.120625997,0.615320598,-0.055418177,-0.414128093,-0.110357697,1.70871388,0.217212536,0.609708121,1.575675357,-0.001045444,-0.312614333,0.019827984,-0.577699386,3.398043661,-0.007485923,0.007908357,0.087837089,-2.084477617,0,1,NaN,0,0,0,0,0,0,0,1,1,0,0
1.391004499,-0.888671303,0.60714325,1.009606941,0.398314762,0.024280422,0.432990827,-0.081553961,1.081329533,-0.02196637,0.591562534,0.855317174,0.618851765,-0.127152537,0.815802465,0.062158499,0.266259036,0.265873563,-0.305278482,0.777296037,0.379497095,-0.052621448,1.179295285,0.825675767,0.674711831,0.730117838,1.051982163,0.153629262,0.109928731,0.887626275,-0.055422651,0.37446632,0.475971983,0.271949562,0.512838015,-0.784312597,0.034213345,-0.122190862,0.162251313,-0.248332868,0.077637526,0.620878669,0.487121115,-0.751667463,0.081714487,-0.634105306,0.032190037,-0.484545835,-0.010253012,1.353079155,0.098597102,-0.263149205,-0.056412296,0.554339484,-0.230750839,-0.356604701,0.003645788,0.174002146,-0.081639288,-1.246511041,-1.684358625,-0.215140319,0.021460326,0.193661299,1.370820726,0.394682067,0.214098063,0.215077414,-0.016287828,-0.169193148,-0.762858882,-1.054675681,0.018980944,0.660471875,-0.154636196,-0.182397893,-0.199971878,-0.683352379,-0.751442572,1.280253297,0.254060228,-0.0855611,0.659028608,-0.827727887,-0.156589959,-1.040506475,-0.804316235,-0.080093109,-0.229456796,1.069183501,0.535567414,-0.440057537,0.306394028,-1.970406893,0.003618838,-0.310885326,0.419746451,1.043320563,-3.071472445,-0.777538896,-0.003775473,1.27340939,1.046686965,0,0,0,1,NaN,0,0,0,0,0,NaN,1,0,0
-0.722704474,-0.505954508,-0.022149269,-0.072649617,-0.134338222,-0.020263863,-0.525822777,0.271672457,-0.970485529,0.666492781,-0.240681692,2.715287676,-0.3076414,0.325341328,-0.930422713,0.885111968,-0.410436314,0.164651871,-0.026265683,0.933160263,-1.421082482,-0.101536813,-0.986858499,-0.146719548,-0.184885447,1.589323627,1.579256398,0.139014677,0.091072299,0.659607049,1.339760685,2.391584237,-0.604628051,0.190363525,-0.232567598,-0.437342855,0.001786349,0.306537895,0.048258858,0.258046545,-0.023731436,-0.258094076,-0.480522249,-0.432622062,0.050757107,-0.51466018,-0.204798515,0.354761392,0.004288053,-0.693354333,-0.589802296,0.23479754,-0.355301027,0.425004591,0.207782445,-0.213501432,0.449530495,-0.227707453,0.488983065,0.485866536,0.007631757,-0.130715005,0.141258835,1.195251411,-0.303050246,-0.520910415,-1.228919171,0.638473582,-0.101195967,0.250496615,0.175440561,0.988010264,-0.021152422,-0.37982175,0.218576674,-0.17168277,-0.111999971,0.363662278,0.148792028,0.410529213,-0.068927589,-0.234487314,-0.435904157,-0.460209533,-0.044855486,-0.051345456,0.189361358,-0.038276497,-0.766350286,0.219449627,-0.140267617,-0.194351031,-0.148566425,1.6799519,0.007790789,-0.086294298,0.105415197,-0.257987265,-2.728784409,0.048460307,-0.001943411,-0.060453463,0.78399225,1,1,0,0,0,1,1,1,0,0,1,1,0,0
0.323256455,-0.19636215,-0.314056846,-0.482670715,-0.395040832,0.010459524,0.205678944,0.327837414,1.824042592,0.601394148,0.926243003,0.915472112,0.244904775,-0.059805543,0.212286971,0.571577037,-0.178412906,0.2938271,-0.298403348,0.62838292,0.769551183,0.018630475,0.449265461,0.339199135,0.726141024,0.376236388,0.434928211,0.166871936,0.099078626,0.145827619,-0.133991556,0.058409411,1.613620667,0.317222063,0.289614821,-0.779618701,0.038416181,0.308954901,-0.269043237,-0.531377847,0.015675416,0.363901687,0.420802942,0.377109109,0.084660216,-0.067141591,0.013146757,0.711385205,-0.065254434,-0.028645869,-0.387997726,-0.167244652,-0.263681366,0.450316636,-0.415891218,-0.402251089,-1.454090166,-0.036153552,-0.207883529,-0.297278705,-1.326122967,-0.361365602,-0.30554521,-0.822791112,-0.462351543,0.144365805,-0.477450307,0.064526434,-0.059571862,-0.188854561,-0.30528846,1.172296065,0.013020851,-0.233138776,-0.391627435,-0.335086695,-1.178065763,-0.664750179,-1.449224036,1.522955988,-0.619145427,0.265337092,-1.024339231,1.334596471,-0.151247804,-1.266931394,0.330246749,0.054369196,0.045288829,1.110621601,0.549782408,-0.442347314,-0.025420264,-1.5930969,-0.03375818,1.122132344,-0.283968747,-0.557655418,-6.67021223,0.426956392,0.012144123,-0.533740995,-0.040829774,1,0,0,0,0,0,0,0,0,0,0,0,NaN,0
0.157878128,-0.409225245,0.315784757,0.696351564,0.089783408,0.01136764,-0.202745463,0.655702668,0.677973441,-0.041020349,0.559119314,0.694152534,1.257752955,0.329057603,1.058871442,2.53267311,0.173915744,0.029606321,-0.214523324,0.24300324,0.954806553,0.038354972,-0.023511927,0.234345336,0.683722168,0.3781425,1.56460718,0.07245145,0.078868919,0.683624773,0.551115483,0.044654342,0.88769044,0.144095213,-0.871215968,0.323081514,-0.086244548,-0.552463302,-0.668139004,1.10411569,-1.77249374,-1.27770487,-1.069116779,-0.124673866,-0.159226269,0.626998873,-0.056364068,1.076762295,-0.02774683,-1.734357294,-1.096265385,-0.810186789,-0.758299116,0.188415797,-0.197519387,-0.351282218,0.879208626,-0.378779552,0.168758187,1.013618407,0.48001349,0.556333234,0.241298445,0.585157967,0.280213792,0.012580048,1.167888789,1.412931664,0.074744006,-0.173673611,-0.296873129,0.386317539,0.027137172,1.541172453,0.722639202,0.540416024,0.331270437,-0.080601918,-0.234600179,0.378508961,0.356696168,-0.356890352,0.239426915,-0.832043866,-0.038454396,-0.551484146,-0.721865141,-0.009680356,0.193479348,-1.106640967,0.090227115,-0.0794815,0.571577988,0.230027793,-0.014894262,-0.291283959,-0.070769901,0.002362561,-0.556821052,0.544436821,0.013122105,0.450723998,0.604840333,NaN,0,0,0,NaN,0,1,NaN,0,0,1,1,0,0
0.84056239,-1.728845073,-0.199017721,-0.571911352,0.177659932,0.024181486,0.50111031,0.221910152,0.47887282,-0.143586735,-0.251401494,-0.028273665,-0.257864958,-0.088732311,0.251302869,-0.168644361,0.514910195,0.079421951,0.443030887,0.153070896,0.103361791,0.113835201,1.238568679,-0.051600796,1.135566865,0.8770983,-0.320601415,0.011221383,0.087451008,-0.086752201,-0.361183062,0.59237393,-0.279874274,0.308367166,0.647569689,-0.279477027,0.028040526,0.573545385,-0.407101751,0.003996648,-0.868687003,-0.101682202,-0.19566613,-0.523979293,0.153764943,-0.597655523,0.052312729,-1.383153086,0.016861003,3.105517397,1.041069839,0.155263355,0.026559873,-0.931584094,-0.552352437,-0.566827202,0.248813389,0.595674407,0.086686655,-0.994187442,0.182719914,-0.100821568,0.159446452,0.658215794,0.522675855,-0.867225392,-0.29888007,-0.118452807,0.138752473,-0.102029143,0.6911423,1.658548709,-0.033814806,-1.263818946,-0.35907586,-0.671305116,-0.585468722,-0.371241277,-0.727961509,0.854518229,1.080896438,-0.045394555,0.243564014,0.092531342,-0.117045371,-0.361267564,0.177344732,-0.031158693,-1.000649837,-0.592496751,-0.184892964,-0.449747411,0.634473882,-1.577545057,0.03345071,-0.1766105,0.747151428,1.234146203,-7.257839131,0.160333106,-0.000889381,0.032219222,0.645568103,0,0,0,0,1,NaN,0,0,0,0,NaN,1,0,0
-0.54947075,0.624500015,0.425408049,0.245289842,0.25308599,-0.006495593,-0.151335633,-0.077784343,0.022118341,-0.524394623,0.054075197,-0.835503433,-0.164210203,-0.514220186,-0.255274917,-2.170118589,0.502298268,0.185261287,-0.079691291,0.084098789,-0.594102053,-0.025612359,1.050341696,0.53856559,0.070805918,-0.559387904,-1.20899784,-0.115911173,-0.082725274,-0.705481583,0.031672512,-0.471241235,1.270636723,0.310773581,0.98376442,0.508884628,0.006253326,0.266345492,0.195368257,-0.825284606,-0.982321857,-0.051008005,0.677763532,-0.104896221,0.13872945,0.492727838,0.007065584,-0.503953446,0.002555246,2.93682892,-0.446250466,0.19041303,-0.080453993,-0.227270367,0.07490181,0.245080792,0.053195568,-0.176433208,2.026258119,-0.990781292,0.526317958,0.389052261,-0.066438166,0.343814641,-1.131206891,0.116638081,-1.076960661,-0.416123374,-0.108045168,-0.049396192,-0.477673002,-1.383742961,0.004771579,0.552209665,0.377606643,0.169297327,0.111969175,-0.593103165,0.348609355,-0.72629087,0.256024093,0.162631576,-0.183744568,0.339453819,-0.009150583,-1.376062472,0.362010707,-0.072472583,-0.041871447,0.480376357,0.064665418,-0.080683687,0.741226033,-0.439773327,0.000326637,-0.225286686,-0.310690624,-0.32720389,2.237177442,0.223432006,-0.004852126,0.202395144,0.83228956,NaN,0,1,1,0,0,0,0,0,0,1,1,0,0
1.403111857,0.239497231,0.590674948,-0.665653408,0.140973493,-0.011357242,0.067672133,-0.538963707,-0.295455866,-0.622001521,-0.226638558,-2.837025807,-0.652136365,-0.089932221,-0.512868245,-0.489025103,-0.079075812,-0.314565471,-0.213657105,-0.27459851,-0.101338403,-0.121577007,-0.188981413,-0.606451091,-0.962295453,-1.056769739,-0.31011303,-0.192854255,-0.207363557,-0.312543548,-0.632047057,-0.448952255,0.018237845,-0.411202815,-0.059018626,-0.693830127,0.022386078,0.89823749,0.518563875,2.292286292,0.086569723,0.539023281,0.092077478,-0.279496601,0.292604351,1.559570319,0.190399688,1.19773719,-0.04972053,-0.940198567,-0.055325013,0.24675434,-0.047445382,0.076257346,0.174202894,0.173678314,-0.528779497,-0.275465116,0.342533351,2.200404361,1.186790864,0.234013532,0.220305876,1.484948126,-0.319632421,-0.296998353,-1.303070672,-1.290578575,-0.027390803,0.29166182,0.283344425,-0.120751545,-0.005506518,0.285483925,-0.07594275,-0.013397517,0.52235124,0.336339996,0.968704635,-0.132298924,0.236139133,0.358327739,-0.071120061,0.903714229,-0.025862124,-0.097420106,-0.070252397,-0.036309933,0.467701705,0.269255951,-0.139303779,-0.427426193,-1.126759417,-0.942482039,0.005062081,0.184167536,0.312565265,0.11547331,-1.524423898,0.110909669,-0.011191163,-0.433160667,0.678210069,0,0,0,0,1,1,0,0,0,0,0,0,0,0
